Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,On1A1,On1A2,On1A3,On1A4,Off1A1,Off1A2,Off1A3,Off1A4
,,feeder_habituation_10s,,6,,Cck57-hab,22963.050,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,22963.195,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,22969.495,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,22969.570,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,22969.615,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,22969.685,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,22969.935,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,22970.810,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,22979.765,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,22980.380,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,22983.960,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,22984.105,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,22984.140,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,22984.210,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,22984.365,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,22984.530,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,22984.540,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,22984.580,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,22991.170,5,0,0,0,1,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,22991.725,5,0,0,0,0,0,0,0,1,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,22994.580,5,2,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,22995.570,2,3,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,22995.615,3,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,22995.625,3,4,0,0,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,22995.630,4,5,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,22997.175,5,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,22997.655,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,22997.740,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,22998.080,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,22998.155,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,22999.820,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,22999.870,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23006.160,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23018.075,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23018.145,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23020.105,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23020.620,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23020.705,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23020.950,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23021.470,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23021.505,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23021.545,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23021.790,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23021.865,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23021.865,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23024.810,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23024.810,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23024.975,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23024.975,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23025.840,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23025.840,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23026.005,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23026.005,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23026.295,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23026.295,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23026.460,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23026.460,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23026.710,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23026.710,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23026.875,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23026.875,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23026.955,5,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23026.960,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23027.245,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23027.245,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23027.410,5,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23027.415,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23027.495,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23027.495,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23027.660,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23027.660,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23027.745,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23027.745,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23027.825,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23027.825,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23027.990,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23027.995,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.075,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.075,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.160,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.160,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.325,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.325,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.410,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.410,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.490,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.495,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.575,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.575,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.615,5,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.620,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.660,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.660,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.745,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.745,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.785,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.785,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.825,5,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.830,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.870,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.870,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.910,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.910,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.955,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.955,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.995,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23028.995,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.035,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.035,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.080,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.080,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.120,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.120,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.165,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.165,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.205,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.205,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.245,5,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.250,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.290,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.290,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.330,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.330,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.375,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.375,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.415,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.415,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.455,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.460,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.500,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.500,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.540,5,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.545,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.585,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.585,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.625,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.625,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.710,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.710,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.755,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.755,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.795,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.795,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.840,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.840,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.880,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.880,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.920,5,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.925,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.965,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23029.965,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.005,5,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.010,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.090,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.090,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.135,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.135,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.175,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.175,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.260,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.260,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.300,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.300,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.345,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.345,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.385,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.385,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.430,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.430,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.470,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.470,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.510,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.510,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.555,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.555,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.595,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.595,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.640,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.640,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.720,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.720,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.805,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.805,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.845,5,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.850,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.890,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.890,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.930,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.930,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.975,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23030.975,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.055,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.055,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.185,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.185,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.225,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.225,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.265,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.265,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.310,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.310,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.390,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.395,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.475,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.475,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.520,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.520,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.560,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.560,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.600,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.600,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.645,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.645,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.725,5,0,0,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.730,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.810,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.810,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.855,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.855,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.895,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.895,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.935,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.935,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.980,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23031.980,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23032.020,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23032.020,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23032.060,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23032.065,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23032.105,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23032.105,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23032.145,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23032.145,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23032.190,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23032.190,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23032.230,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23032.230,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23032.270,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23032.270,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23032.355,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23032.355,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23032.605,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23032.605,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23033.225,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23033.225,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23033.305,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23033.305,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23034.010,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23034.010,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23034.090,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23034.095,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23034.260,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23034.260,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23034.505,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23034.505,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23034.715,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23034.715,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23034.795,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23034.795,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23034.920,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23034.920,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23035.005,5,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23035.005,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23035.085,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,23035.090,5,4,3,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23035.460,4,0,0,0,0,1,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,23035.460,4,5,35,0,0,0,0,0,0,1,0
